date,time,code,name,currency,price,diff,per_diff
14/10/2019,16:00,SPX,SPIRAX-SARCO,GBX,7605.00,+40.00,+0.53
14/10/2019,16:00,SSE,SSE,GBX,1291.00,-18.00,-1.38
14/10/2019,16:00,STJ,ST.JAMES'S PLAC,GBX,1003.00,-1.50,-0.15
14/10/2019,16:00,STAN,STAND.CHART.,GBX,655.20,-0.20,-0.03
14/10/2019,16:00,SLA,STD LIFE ABER,GBX,282.40,-3.60,-1.26
14/10/2019,16:00,TW.,TAYLOR WIMPEY,GBX,161.90,-1.85,-1.13
14/10/2019,16:00,TSCO,TESCO,GBX,240.20,-2.00,-0.83
14/10/2019,16:00,TUI,TUI AG,GBX,1010.50,+5.50,+0.55
14/10/2019,16:00,ULVR,UNILEVER,GBX,4646.50,-0.50,-0.01
14/10/2019,16:00,UU.,UTD. UTILITIES,GBX,828.80,-15.00,-1.78
14/10/2019,16:00,VOD,VODAFONE GRP.,GBX,161.48,+0.18,+0.11
14/10/2019,16:00,WTB,WHITBREAD,GBX,4174.00,-21.00,-0.50
14/10/2019,16:00,WPP,WPP,GBX,955.80,+24.80,+2.66
14/10/2019,16:15,III,3I GRP.,GBX,1075.50,-17.00,-1.56
14/10/2019,16:15,ABF,A.B.FOOD,GBX,2196.00,+15.00,+0.69
14/10/2019,16:15,ADM,ADMIRAL GRP,GBX,2038.00,-38.00,-1.83
14/10/2019,16:15,AAL,ANGLO AMERICAN,GBX,1933.20,-51.40,-2.59
14/10/2019,16:15,ANTO,ANTOFAGASTA,GBX,867.40,-8.40,-0.96
14/10/2019,16:15,AHT,ASHTEAD GRP.,GBX,2135.00,-40.00,-1.84
14/10/2019,16:15,AZN,ASTRAZENECA,GBX,6997.00,+81.00,+1.17
14/10/2019,16:15,AUTO,AUTO TRAD,GBX,525.60,-14.00,-2.60
14/10/2019,16:15,AVV,AVEVA GRP,GBX,3764.00,+46.00,+1.24
14/10/2019,16:15,AV.,AVIVA,GBX,397.80,-7.40,-1.83
14/10/2019,16:15,BA.,BAE SYS.,GBX,557.40,+1.40,+0.25
14/10/2019,16:15,BARC,BARCLAYS,GBX,157.96,-2.52,-1.57
14/10/2019,16:15,BDEV,BARRATT DEVEL.,GBX,649.80,-4.60,-0.70
14/10/2019,16:15,BKG,BERKELEY GP.HLD,GBX,4376.00,+21.00,+0.48
14/10/2019,16:15,BHP,BHP GROUP,GBX,1680.80,-39.60,-2.30
14/10/2019,16:15,BP.,BP,GBX,492.40,-1.15,-0.23
14/10/2019,16:15,BATS,BR.AMER.TOB.,GBX,2704.50,-5.50,-0.20
14/10/2019,16:15,BLND,BR.LAND,GBX,591.00,0.00,+0.00
14/10/2019,16:15,BT.A,BT GROUP,GBX,198.18,+1.18,+0.60
14/10/2019,16:15,BNZL,BUNZL,GBX,1988.00,-37.00,-1.83
14/10/2019,16:15,BRBY,BURBERRY GRP,GBX,2003.00,-1.00,-0.05
14/10/2019,16:15,CCL,CARNIVAL,GBX,3105.00,-14.00,-0.45
14/10/2019,16:15,CNA,CENTRICA,GBX,67.66,-1.10,-1.60
14/10/2019,16:15,CCH,COCACOLA HBC AG,GBX,2528.00,-14.00,-0.55
14/10/2019,16:15,CPG,COMPASS GROUP,GBX,2004.00,-3.00,-0.15
14/10/2019,16:15,CRH,CRH,GBX,2728.00,+18.00,+0.66
14/10/2019,16:15,CRDA,CRODA INTL.,GBX,4748.00,+14.00,+0.30
14/10/2019,16:15,DCC,DCC,GBX,6862.00,-38.00,-0.55
14/10/2019,16:15,DGE,DIAGEO,GBX,3233.50,+23.50,+0.73
14/10/2019,16:15,EVR,EVRAZ,GBX,416.10,-18.40,-4.24
14/10/2019,16:15,EXPN,EXPERIAN,GBX,2451.00,-32.00,-1.29
14/10/2019,16:15,FERG,FERGUSON,GBX,6418.00,+18.00,+0.28
14/10/2019,16:15,FLTR,FLUTTER ENT,GBX,7630.00,-20.00,-0.26
14/10/2019,16:15,FRES,FRESNILLO,GBX,635.80,+5.00,+0.79
14/10/2019,16:15,GSK,GLAXOSMITHKLINE,GBX,1683.60,+8.60,+0.51
14/10/2019,16:15,GLEN,GLENCORE,GBX,231.40,-6.10,-2.57
14/10/2019,16:15,HLMA,HALMA,GBX,1888.50,-0.50,-0.03
14/10/2019,16:15,HL.,HARGREAVES LANS,GBX,1789.00,-63.50,-3.43
14/10/2019,16:15,HIK,HIKMA,GBX,2020.00,-2.00,-0.10
14/10/2019,16:15,HSX,HISCOX,GBX,1566.00,-38.00,-2.37
14/10/2019,16:15,HSBA,HSBC HLDGS.UK,GBX,609.30,+1.90,+0.31
14/10/2019,16:15,IMB,IMP.BRANDS,GBX,1840.00,-13.40,-0.72
14/10/2019,16:15,INF,INFORMA,GBX,781.20,-6.80,-0.86
14/10/2019,16:15,IHG,INTERCON. HOTEL,GBX,4729.00,-33.00,-0.69
14/10/2019,16:15,ITRK,INTERTEK GROUP,GBX,5190.00,-60.00,-1.14
14/10/2019,16:15,IAG,INTL CONSOL AIR,GBX,495.20,-3.70,-0.74
14/10/2019,16:15,ITV,ITV,GBX,128.60,-0.70,-0.54
14/10/2019,16:15,JD.,JD SPORTS,GBX,769.00,+8.20,+1.08
14/10/2019,16:15,JMAT,JOHNSON MATTHEY,GBX,2978.00,-3.00,-0.10
14/10/2019,16:15,JE.,JUST EAT,GBX,624.00,-3.40,-0.54
14/10/2019,16:15,KGF,KINGFISHER,GBX,216.10,+5.90,+2.81
14/10/2019,16:15,LAND,LAND SECS.,GBX,894.60,-1.00,-0.11
14/10/2019,16:15,LGEN,LEGAL&GEN.,GBX,260.20,-0.60,-0.23
14/10/2019,16:15,LLOY,LLOYDS GRP.,GBX,57.66,-1.47,-2.49
14/10/2019,16:15,LSE,LON.STK.EXCH,GBX,7296.00,-4.00,-0.06
14/10/2019,16:15,MGGT,MEGGITT,GBX,614.20,-4.40,-0.71
14/10/2019,16:15,MRO,MELROSE IND,GBX,201.50,+0.40,+0.20
14/10/2019,16:15,MNDI,MONDI,GBX,1599.50,+4.00,+0.25
14/10/2019,16:15,MRW,MORRISON (WM),GBX,204.00,+0.70,+0.34
14/10/2019,16:15,NG.,NATIONAL GRID,GBX,886.10,-5.50,-0.62
14/10/2019,16:15,NXT,NEXT,GBX,6574.00,+116.00,+1.80
14/10/2019,16:15,NMC,NMC HEALTH,GBX,2600.00,-108.00,-3.99
14/10/2019,16:15,OCDO,OCADO,GBX,1306.00,-16.00,-1.21
14/10/2019,16:15,PSON,PEARSON,GBX,689.00,-4.60,-0.66
14/10/2019,16:15,PSN,PERSIMMON,GBX,2300.00,+13.00,+0.57
14/10/2019,16:15,PHNX,PHOENIX GRP HDG,GBX,695.80,-8.70,-1.24
14/10/2019,16:15,POLY,POLYMETAL INT,GBX,1152.00,+9.50,+0.83
14/10/2019,16:15,PRU,PRUDENTIAL,GBX,1469.00,-39.50,-2.62
14/10/2019,16:15,RDSA,RDS 'A',GBX,2290.00,-0.50,-0.02
14/10/2019,16:15,RDSB,RDS 'B',GBX,2279.00,-3.00,-0.13
14/10/2019,16:15,RB.,RECKITT BEN. GP,GBX,6094.00,-1.00,-0.02
14/10/2019,16:15,REL,RELX,GBX,1819.00,-17.50,-0.95
14/10/2019,16:15,RTO,RENTOKIL INITL.,GBX,452.30,-2.40,-0.53
14/10/2019,16:15,RMV,RIGHTMOVE,GBX,552.20,-4.80,-0.86
14/10/2019,16:15,RIO,RIO TINTO,GBX,4128.50,-81.00,-1.92
14/10/2019,16:15,RR.,ROLLS-ROYCE HLG,GBX,753.60,+10.40,+1.40
14/10/2019,16:15,RBS,ROYAL BANK SCOT,GBX,215.60,-2.70,-1.24
14/10/2019,16:15,RSA,RSA INS.,GBX,517.00,-7.20,-1.37
14/10/2019,16:15,SGE,SAGE GRP.,GBX,699.80,+6.80,+0.98
14/10/2019,16:15,SBRY,SAINSBURY(J),GBX,215.20,+0.60,+0.28
14/10/2019,16:15,SDR,SCHRODERS,GBX,2927.00,-42.00,-1.42
14/10/2019,16:15,SMT,SCOTTISH MORT,GBX,495.40,-4.60,-0.92
14/10/2019,16:15,SGRO,SEGRO,GBX,812.00,-10.20,-1.24
14/10/2019,16:15,SVT,SEVERN TRENT,GBX,2180.00,-35.00,-1.58
14/10/2019,16:15,SN.,SMITH&NEPHEW,GBX,1860.50,+0.50,+0.03
14/10/2019,16:15,SMDS,SMITH(DS),GBX,347.20,+2.20,+0.64
14/10/2019,16:15,SMIN,SMITHS GROUP,GBX,1579.50,+2.00,+0.13
14/10/2019,16:15,SKG,SMURFIT KAP.,GBX,2506.00,-24.00,-0.95
14/10/2019,16:15,SPX,SPIRAX-SARCO,GBX,7580.00,+15.00,+0.20
14/10/2019,16:15,SSE,SSE,GBX,1288.50,-20.50,-1.57
14/10/2019,16:15,STJ,ST.JAMES'S PLAC,GBX,1005.50,+1.00,+0.10
14/10/2019,16:15,STAN,STAND.CHART.,GBX,654.60,-0.80,-0.12
14/10/2019,16:15,SLA,STD LIFE ABER,GBX,281.90,-4.10,-1.43
14/10/2019,16:15,TW.,TAYLOR WIMPEY,GBX,161.80,-1.95,-1.19
14/10/2019,16:15,TSCO,TESCO,GBX,239.50,-2.70,-1.11
14/10/2019,16:15,TUI,TUI AG,GBX,1010.00,+5.00,+0.50
14/10/2019,16:15,ULVR,UNILEVER,GBX,4646.00,-1.00,-0.02
14/10/2019,16:15,UU.,UTD. UTILITIES,GBX,827.40,-16.40,-1.94
14/10/2019,16:15,VOD,VODAFONE GRP.,GBX,161.06,-0.24,-0.15
14/10/2019,16:15,WTB,WHITBREAD,GBX,4168.00,-27.00,-0.64
14/10/2019,16:15,WPP,WPP,GBX,958.20,+27.20,+2.92
14/10/2019,16:30,III,3I GRP.,GBX,1073.00,-19.50,-1.78
14/10/2019,16:30,ABF,A.B.FOOD,GBX,2191.00,+10.00,+0.46
14/10/2019,16:30,ADM,ADMIRAL GRP,GBX,2033.00,-43.00,-2.07
14/10/2019,16:30,AAL,ANGLO AMERICAN,GBX,1938.40,-46.20,-2.33
14/10/2019,16:30,ANTO,ANTOFAGASTA,GBX,867.20,-8.60,-0.98
14/10/2019,16:30,AHT,ASHTEAD GRP.,GBX,2132.00,-43.00,-1.98
14/10/2019,16:30,AZN,ASTRAZENECA,GBX,6991.00,+75.00,+1.08
14/10/2019,16:30,AUTO,AUTO TRAD,GBX,524.80,-14.80,-2.74
14/10/2019,16:30,AVV,AVEVA GRP,GBX,3756.00,+38.00,+1.02
14/10/2019,16:30,AV.,AVIVA,GBX,396.90,-8.30,-2.05
14/10/2019,16:30,BA.,BAE SYS.,GBX,557.40,+1.40,+0.25
14/10/2019,16:30,BARC,BARCLAYS,GBX,157.96,-2.52,-1.57
14/10/2019,16:30,BDEV,BARRATT DEVEL.,GBX,651.40,-3.00,-0.46
14/10/2019,16:30,BKG,BERKELEY GP.HLD,GBX,4373.00,+18.00,+0.41
14/10/2019,16:30,BHP,BHP GROUP,GBX,1680.40,-40.00,-2.33
14/10/2019,16:30,BP.,BP,GBX,492.05,-1.50,-0.30
14/10/2019,16:30,BATS,BR.AMER.TOB.,GBX,2700.00,-10.00,-0.37
14/10/2019,16:30,BLND,BR.LAND,GBX,592.20,+1.20,+0.20
14/10/2019,16:30,BT.A,BT GROUP,GBX,197.76,+0.76,+0.39
14/10/2019,16:30,BNZL,BUNZL,GBX,1987.50,-37.50,-1.85
14/10/2019,16:30,BRBY,BURBERRY GRP,GBX,1996.00,-8.00,-0.40
14/10/2019,16:30,CCL,CARNIVAL,GBX,3106.00,-13.00,-0.42
14/10/2019,16:30,CNA,CENTRICA,GBX,67.78,-0.98,-1.43
14/10/2019,16:30,CCH,COCACOLA HBC AG,GBX,2522.00,-20.00,-0.79
14/10/2019,16:30,CPG,COMPASS GROUP,GBX,1998.50,-8.50,-0.42
14/10/2019,16:30,CRH,CRH,GBX,2729.00,+19.00,+0.70
14/10/2019,16:30,CRDA,CRODA INTL.,GBX,4740.00,+6.00,+0.13
14/10/2019,16:30,DCC,DCC,GBX,6846.00,-54.00,-0.78
14/10/2019,16:30,DGE,DIAGEO,GBX,3224.50,+14.50,+0.45
14/10/2019,16:30,EVR,EVRAZ,GBX,417.30,-17.20,-3.96
14/10/2019,16:30,EXPN,EXPERIAN,GBX,2452.00,-31.00,-1.25
14/10/2019,16:30,FERG,FERGUSON,GBX,6408.00,+8.00,+0.12
14/10/2019,16:30,FLTR,FLUTTER ENT,GBX,7618.00,-32.00,-0.42
14/10/2019,16:30,FRES,FRESNILLO,GBX,635.60,+4.80,+0.76
14/10/2019,16:30,GSK,GLAXOSMITHKLINE,GBX,1680.40,+5.40,+0.32
14/10/2019,16:30,GLEN,GLENCORE,GBX,231.20,-6.30,-2.65
14/10/2019,16:30,HLMA,HALMA,GBX,1886.50,-2.50,-0.13
14/10/2019,16:30,HL.,HARGREAVES LANS,GBX,1789.00,-63.50,-3.43
14/10/2019,16:30,HIK,HIKMA,GBX,2018.00,-4.00,-0.20
14/10/2019,16:30,HSX,HISCOX,GBX,1558.00,-46.00,-2.87
14/10/2019,16:30,HSBA,HSBC HLDGS.UK,GBX,608.80,+1.40,+0.23
14/10/2019,16:30,IMB,IMP.BRANDS,GBX,1841.40,-12.00,-0.65
14/10/2019,16:30,INF,INFORMA,GBX,778.80,-9.20,-1.17
14/10/2019,16:30,IHG,INTERCON. HOTEL,GBX,4711.50,-50.50,-1.06
14/10/2019,16:30,ITRK,INTERTEK GROUP,GBX,5182.00,-68.00,-1.29
14/10/2019,16:30,IAG,INTL CONSOL AIR,GBX,494.70,-4.20,-0.84
14/10/2019,16:30,ITV,ITV,GBX,128.60,-0.70,-0.54
14/10/2019,16:30,JD.,JD SPORTS,GBX,767.80,+7.00,+0.92
14/10/2019,16:30,JMAT,JOHNSON MATTHEY,GBX,2975.00,-6.00,-0.20
14/10/2019,16:30,JE.,JUST EAT,GBX,622.20,-5.20,-0.83
14/10/2019,16:30,KGF,KINGFISHER,GBX,215.80,+5.60,+2.66
14/10/2019,16:30,LAND,LAND SECS.,GBX,893.40,-2.20,-0.25
14/10/2019,16:30,LGEN,LEGAL&GEN.,GBX,260.10,-0.70,-0.27
14/10/2019,16:30,LLOY,LLOYDS GRP.,GBX,57.77,-1.36,-2.30
14/10/2019,16:30,LSE,LON.STK.EXCH,GBX,7280.00,-20.00,-0.27
14/10/2019,16:30,MGGT,MEGGITT,GBX,613.60,-5.00,-0.81
14/10/2019,16:30,MRO,MELROSE IND,GBX,201.70,+0.60,+0.30
14/10/2019,16:30,MNDI,MONDI,GBX,1598.00,+2.50,+0.16
14/10/2019,16:30,MRW,MORRISON (WM),GBX,204.10,+0.80,+0.39
14/10/2019,16:30,NG.,NATIONAL GRID,GBX,885.50,-6.10,-0.68
14/10/2019,16:30,NXT,NEXT,GBX,6578.00,+120.00,+1.86
14/10/2019,16:30,NMC,NMC HEALTH,GBX,2608.00,-100.00,-3.69
14/10/2019,16:30,OCDO,OCADO,GBX,1301.00,-21.00,-1.59
14/10/2019,16:30,PSON,PEARSON,GBX,690.80,-2.80,-0.40
14/10/2019,16:30,PSN,PERSIMMON,GBX,2305.00,+18.00,+0.79
14/10/2019,16:30,PHNX,PHOENIX GRP HDG,GBX,694.80,-9.70,-1.38
14/10/2019,16:30,POLY,POLYMETAL INT,GBX,1154.00,+11.50,+1.01
14/10/2019,16:30,PRU,PRUDENTIAL,GBX,1467.00,-41.50,-2.75
14/10/2019,16:30,RDSA,RDS 'A',GBX,2287.50,-3.00,-0.13
14/10/2019,16:30,RDSB,RDS 'B',GBX,2277.00,-5.00,-0.22
14/10/2019,16:30,RB.,RECKITT BEN. GP,GBX,6073.00,-22.00,-0.36
14/10/2019,16:30,REL,RELX,GBX,1815.00,-21.50,-1.17
14/10/2019,16:30,RTO,RENTOKIL INITL.,GBX,450.90,-3.80,-0.84
14/10/2019,16:30,RMV,RIGHTMOVE,GBX,551.20,-5.80,-1.04
14/10/2019,16:30,RIO,RIO TINTO,GBX,4125.00,-84.50,-2.01
14/10/2019,16:30,RR.,ROLLS-ROYCE HLG,GBX,753.80,+10.60,+1.43
14/10/2019,16:30,RBS,ROYAL BANK SCOT,GBX,215.70,-2.60,-1.19
14/10/2019,16:30,RSA,RSA INS.,GBX,515.60,-8.60,-1.64
14/10/2019,16:30,SGE,SAGE GRP.,GBX,698.60,+5.60,+0.81
14/10/2019,16:30,SBRY,SAINSBURY(J),GBX,215.00,+0.40,+0.19
14/10/2019,16:30,SDR,SCHRODERS,GBX,2924.00,-45.00,-1.52
14/10/2019,16:30,SMT,SCOTTISH MORT,GBX,495.80,-4.20,-0.84
14/10/2019,16:30,SGRO,SEGRO,GBX,810.40,-11.80,-1.44
14/10/2019,16:30,SVT,SEVERN TRENT,GBX,2180.00,-35.00,-1.58
14/10/2019,16:30,SN.,SMITH&NEPHEW,GBX,1856.50,-3.50,-0.19
14/10/2019,16:30,SMDS,SMITH(DS),GBX,347.40,+2.40,+0.70
14/10/2019,16:30,SMIN,SMITHS GROUP,GBX,1582.50,+5.00,+0.32
14/10/2019,16:30,SKG,SMURFIT KAP.,GBX,2498.00,-32.00,-1.26
14/10/2019,16:30,SPX,SPIRAX-SARCO,GBX,7575.00,+10.00,+0.13
14/10/2019,16:30,SSE,SSE,GBX,1285.50,-23.50,-1.79
14/10/2019,16:30,STJ,ST.JAMES'S PLAC,GBX,1006.00,+1.50,+0.15
14/10/2019,16:30,STAN,STAND.CHART.,GBX,653.60,-1.80,-0.28
14/10/2019,16:30,SLA,STD LIFE ABER,GBX,282.20,-3.80,-1.33
14/10/2019,16:30,TW.,TAYLOR WIMPEY,GBX,162.20,-1.55,-0.95
14/10/2019,16:30,TSCO,TESCO,GBX,239.90,-2.30,-0.95
14/10/2019,16:30,TUI,TUI AG,GBX,1008.00,+3.00,+0.30
14/10/2019,16:30,ULVR,UNILEVER,GBX,4635.00,-12.00,-0.26
14/10/2019,16:30,UU.,UTD. UTILITIES,GBX,827.80,-16.00,-1.90
14/10/2019,16:30,VOD,VODAFONE GRP.,GBX,160.72,-0.58,-0.36
14/10/2019,16:30,WTB,WHITBREAD,GBX,4167.00,-28.00,-0.67
14/10/2019,16:30,WPP,WPP,GBX,955.00,+24.00,+2.58
14/10/2019,16:45,III,3I GRP.,GBX,1071.50,-21.00,-1.92
14/10/2019,16:45,ABF,A.B.FOOD,GBX,2182.00,+1.00,+0.05
14/10/2019,16:45,ADM,ADMIRAL GRP,GBX,2031.00,-45.00,-2.17
14/10/2019,16:45,AAL,ANGLO AMERICAN,GBX,1935.40,-49.20,-2.48
14/10/2019,16:45,ANTO,ANTOFAGASTA,GBX,866.40,-9.40,-1.07
14/10/2019,16:45,AHT,ASHTEAD GRP.,GBX,2132.00,-43.00,-1.98
14/10/2019,16:45,AZN,ASTRAZENECA,GBX,6987.00,+71.00,+1.03
14/10/2019,16:45,AUTO,AUTO TRAD,GBX,522.20,-17.40,-3.23
14/10/2019,16:45,AVV,AVEVA GRP,GBX,3764.00,+46.00,+1.24
14/10/2019,16:45,AV.,AVIVA,GBX,395.90,-9.30,-2.29
14/10/2019,16:45,BA.,BAE SYS.,GBX,557.20,+1.20,+0.22
14/10/2019,16:45,BARC,BARCLAYS,GBX,157.76,-2.72,-1.70
14/10/2019,16:45,BDEV,BARRATT DEVEL.,GBX,651.00,-3.40,-0.52
14/10/2019,16:45,BKG,BERKELEY GP.HLD,GBX,4355.00,0.00,+0.00
14/10/2019,16:45,BHP,BHP GROUP,GBX,1676.00,-44.40,-2.58
14/10/2019,16:45,BP.,BP,GBX,491.95,-1.60,-0.32
14/10/2019,16:45,BATS,BR.AMER.TOB.,GBX,2708.00,-2.00,-0.07
14/10/2019,16:45,BLND,BR.LAND,GBX,592.20,+1.20,+0.20
14/10/2019,16:45,BT.A,BT GROUP,GBX,197.00,0.00,+0.00
14/10/2019,16:45,BNZL,BUNZL,GBX,1986.00,-39.00,-1.93
14/10/2019,16:45,BRBY,BURBERRY GRP,GBX,1999.00,-5.00,-0.25
14/10/2019,16:45,CCL,CARNIVAL,GBX,3111.00,-8.00,-0.26
14/10/2019,16:45,CNA,CENTRICA,GBX,67.68,-1.08,-1.57
14/10/2019,16:45,CCH,COCACOLA HBC AG,GBX,2522.00,-20.00,-0.79
14/10/2019,16:45,CPG,COMPASS GROUP,GBX,1998.50,-8.50,-0.42
14/10/2019,16:45,CRH,CRH,GBX,2732.00,+22.00,+0.81
14/10/2019,16:45,CRDA,CRODA INTL.,GBX,4726.00,-8.00,-0.17
14/10/2019,16:45,DCC,DCC,GBX,6846.00,-54.00,-0.78
14/10/2019,16:45,DGE,DIAGEO,GBX,3229.00,+19.00,+0.59
14/10/2019,16:45,EVR,EVRAZ,GBX,416.40,-18.10,-4.17
14/10/2019,16:45,EXPN,EXPERIAN,GBX,2455.00,-28.00,-1.13
14/10/2019,16:45,FERG,FERGUSON,GBX,6404.00,+4.00,+0.06
14/10/2019,16:45,FLTR,FLUTTER ENT,GBX,7610.00,-40.00,-0.52
14/10/2019,16:45,FRES,FRESNILLO,GBX,636.00,+5.20,+0.82
14/10/2019,16:45,GSK,GLAXOSMITHKLINE,GBX,1680.80,+5.80,+0.35
14/10/2019,16:45,GLEN,GLENCORE,GBX,230.95,-6.55,-2.76
14/10/2019,16:45,HLMA,HALMA,GBX,1890.00,+1.00,+0.05
14/10/2019,16:45,HL.,HARGREAVES LANS,GBX,1782.00,-70.50,-3.81
14/10/2019,16:45,HIK,HIKMA,GBX,2019.00,-3.00,-0.15
14/10/2019,16:45,HSX,HISCOX,GBX,1560.00,-44.00,-2.74
14/10/2019,16:45,HSBA,HSBC HLDGS.UK,GBX,608.60,+1.20,+0.20
14/10/2019,16:45,IMB,IMP.BRANDS,GBX,1842.40,-11.00,-0.59
14/10/2019,16:45,INF,INFORMA,GBX,777.40,-10.60,-1.34
14/10/2019,16:45,IHG,INTERCON. HOTEL,GBX,4713.50,-48.50,-1.02
14/10/2019,16:45,ITRK,INTERTEK GROUP,GBX,5190.00,-60.00,-1.14
14/10/2019,16:45,IAG,INTL CONSOL AIR,GBX,493.50,-5.40,-1.08
14/10/2019,16:45,ITV,ITV,GBX,128.25,-1.05,-0.81
14/10/2019,16:45,JD.,JD SPORTS,GBX,765.40,+4.60,+0.60
14/10/2019,16:45,JMAT,JOHNSON MATTHEY,GBX,2974.00,-7.00,-0.23
14/10/2019,16:45,JE.,JUST EAT,GBX,620.80,-6.60,-1.05
14/10/2019,16:45,KGF,KINGFISHER,GBX,214.80,+4.60,+2.19
14/10/2019,16:45,LAND,LAND SECS.,GBX,893.20,-2.40,-0.27
14/10/2019,16:45,LGEN,LEGAL&GEN.,GBX,259.60,-1.20,-0.46
14/10/2019,16:45,LLOY,LLOYDS GRP.,GBX,57.78,-1.35,-2.28
14/10/2019,16:45,LSE,LON.STK.EXCH,GBX,7278.00,-22.00,-0.30
14/10/2019,16:45,MGGT,MEGGITT,GBX,614.20,-4.40,-0.71
14/10/2019,16:45,MRO,MELROSE IND,GBX,202.10,+1.00,+0.50
14/10/2019,16:45,MNDI,MONDI,GBX,1596.00,+0.50,+0.03
14/10/2019,16:45,MRW,MORRISON (WM),GBX,203.70,+0.40,+0.20
14/10/2019,16:45,NG.,NATIONAL GRID,GBX,883.90,-7.70,-0.86
14/10/2019,16:45,NXT,NEXT,GBX,6568.00,+110.00,+1.70
14/10/2019,16:45,NMC,NMC HEALTH,GBX,2603.00,-105.00,-3.88
14/10/2019,16:45,OCDO,OCADO,GBX,1304.50,-17.50,-1.32
14/10/2019,16:45,PSON,PEARSON,GBX,690.20,-3.40,-0.49
14/10/2019,16:45,PSN,PERSIMMON,GBX,2292.00,+5.00,+0.22
14/10/2019,16:45,PHNX,PHOENIX GRP HDG,GBX,694.30,-10.20,-1.45
14/10/2019,16:45,POLY,POLYMETAL INT,GBX,1152.50,+10.00,+0.88
14/10/2019,16:45,PRU,PRUDENTIAL,GBX,1464.00,-44.50,-2.95
14/10/2019,16:45,RDSA,RDS 'A',GBX,2290.00,-0.50,-0.02
14/10/2019,16:45,RDSB,RDS 'B',GBX,2279.00,-3.00,-0.13
14/10/2019,16:45,RB.,RECKITT BEN. GP,GBX,6083.00,-12.00,-0.20
14/10/2019,16:45,REL,RELX,GBX,1817.50,-19.00,-1.03
14/10/2019,16:45,RTO,RENTOKIL INITL.,GBX,451.60,-3.10,-0.68
14/10/2019,16:45,RMV,RIGHTMOVE,GBX,550.60,-6.40,-1.15
14/10/2019,16:45,RIO,RIO TINTO,GBX,4117.00,-92.50,-2.20
14/10/2019,16:45,RR.,ROLLS-ROYCE HLG,GBX,754.20,+11.00,+1.48
14/10/2019,16:45,RBS,ROYAL BANK SCOT,GBX,215.20,-3.10,-1.42
14/10/2019,16:45,RSA,RSA INS.,GBX,515.60,-8.60,-1.64
14/10/2019,16:45,SGE,SAGE GRP.,GBX,698.60,+5.60,+0.81
14/10/2019,16:45,SBRY,SAINSBURY(J),GBX,214.80,+0.20,+0.09
14/10/2019,16:45,SDR,SCHRODERS,GBX,2926.00,-43.00,-1.45
14/10/2019,16:45,SMT,SCOTTISH MORT,GBX,496.00,-4.00,-0.80
14/10/2019,16:45,SGRO,SEGRO,GBX,809.80,-12.40,-1.51
14/10/2019,16:45,SVT,SEVERN TRENT,GBX,2173.00,-42.00,-1.90
14/10/2019,16:45,SN.,SMITH&NEPHEW,GBX,1855.50,-4.50,-0.24
14/10/2019,16:45,SMDS,SMITH(DS),GBX,347.00,+2.00,+0.58
14/10/2019,16:45,SMIN,SMITHS GROUP,GBX,1587.50,+10.00,+0.63
14/10/2019,16:45,SKG,SMURFIT KAP.,GBX,2496.00,-34.00,-1.34
14/10/2019,16:45,SPX,SPIRAX-SARCO,GBX,7620.00,+55.00,+0.73
14/10/2019,16:45,SSE,SSE,GBX,1283.50,-25.50,-1.95
14/10/2019,16:45,STJ,ST.JAMES'S PLAC,GBX,998.00,-6.50,-0.65
14/10/2019,16:45,STAN,STAND.CHART.,GBX,654.20,-1.20,-0.18
14/10/2019,16:45,SLA,STD LIFE ABER,GBX,281.90,-4.10,-1.43
14/10/2019,16:45,TW.,TAYLOR WIMPEY,GBX,162.25,-1.50,-0.92
14/10/2019,16:45,TSCO,TESCO,GBX,239.20,-3.00,-1.24
14/10/2019,16:45,TUI,TUI AG,GBX,1004.00,-1.00,-0.10
14/10/2019,16:45,ULVR,UNILEVER,GBX,4640.00,-7.00,-0.15
14/10/2019,16:45,UU.,UTD. UTILITIES,GBX,825.40,-18.40,-2.18
14/10/2019,16:45,VOD,VODAFONE GRP.,GBX,160.78,-0.52,-0.32
14/10/2019,16:45,WTB,WHITBREAD,GBX,4164.00,-31.00,-0.74
14/10/2019,16:45,WPP,WPP,GBX,953.60,+22.60,+2.43
14/10/2019,17:00,III,3I GRP.,GBX,1071.00,-21.50,-1.97
14/10/2019,17:00,ABF,A.B.FOOD,GBX,2187.00,+6.00,+0.28
14/10/2019,17:00,ADM,ADMIRAL GRP,GBX,2038.00,-38.00,-1.83
14/10/2019,17:00,AAL,ANGLO AMERICAN,GBX,1935.00,-49.60,-2.50
14/10/2019,17:00,ANTO,ANTOFAGASTA,GBX,866.80,-9.00,-1.03
14/10/2019,17:00,AHT,ASHTEAD GRP.,GBX,2134.00,-41.00,-1.89
14/10/2019,17:00,AZN,ASTRAZENECA,GBX,6979.00,+63.00,+0.91
14/10/2019,17:00,AUTO,AUTO TRAD,GBX,522.60,-17.00,-3.15
14/10/2019,17:00,AVV,AVEVA GRP,GBX,3772.00,+54.00,+1.45
14/10/2019,17:00,AV.,AVIVA,GBX,396.80,-8.40,-2.07
14/10/2019,17:00,BA.,BAE SYS.,GBX,558.60,+2.60,+0.47
